Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Singapore,SGP,1986,CO2 emissions (kt),EN.ATM.CO2E.KT,35.027.184
Singapore,SGP,1985,CO2 emissions (kt),EN.ATM.CO2E.KT,33.417.371
Singapore,SGP,1984,CO2 emissions (kt),EN.ATM.CO2E.KT,33.402.703
Singapore,SGP,1983,CO2 emissions (kt),EN.ATM.CO2E.KT,34.997.848
Singapore,SGP,1982,CO2 emissions (kt),EN.ATM.CO2E.KT,29.750.371
Singapore,SGP,1981,CO2 emissions (kt),EN.ATM.CO2E.KT,26.849.774
Singapore,SGP,1980,CO2 emissions (kt),EN.ATM.CO2E.KT,31.433.524
Singapore,SGP,1979,CO2 emissions (kt),EN.ATM.CO2E.KT,36.123.617
Singapore,SGP,1978,CO2 emissions (kt),EN.ATM.CO2E.KT,33.164.348
Singapore,SGP,1977,CO2 emissions (kt),EN.ATM.CO2E.KT,28309.24
Singapore,SGP,1976,CO2 emissions (kt),EN.ATM.CO2E.KT,30.036.397
Singapore,SGP,1975,CO2 emissions (kt),EN.ATM.CO2E.KT,24.543.231
Singapore,SGP,1974,CO2 emissions (kt),EN.ATM.CO2E.KT,21.968.997
Singapore,SGP,1973,CO2 emissions (kt),EN.ATM.CO2E.KT,21.220.929
Singapore,SGP,1972,CO2 emissions (kt),EN.ATM.CO2E.KT,22.240.355
Singapore,SGP,1971,CO2 emissions (kt),EN.ATM.CO2E.KT,16.593.175
Singapore,SGP,1970,CO2 emissions (kt),EN.ATM.CO2E.KT,18.210.322
Singapore,SGP,1969,CO2 emissions (kt),EN.ATM.CO2E.KT,7.205.655
Singapore,SGP,1968,CO2 emissions (kt),EN.ATM.CO2E.KT,5.419.826
Singapore,SGP,1967,CO2 emissions (kt),EN.ATM.CO2E.KT,3.058.278
Singapore,SGP,1966,CO2 emissions (kt),EN.ATM.CO2E.KT,674.728
Singapore,SGP,1965,CO2 emissions (kt),EN.ATM.CO2E.KT,2530.23
Singapore,SGP,1964,CO2 emissions (kt),EN.ATM.CO2E.KT,3703.67
Singapore,SGP,1963,CO2 emissions (kt),EN.ATM.CO2E.KT,3.399.309
Singapore,SGP,1962,CO2 emissions (kt),EN.ATM.CO2E.KT,2.577.901
Singapore,SGP,1961,CO2 emissions (kt),EN.ATM.CO2E.KT,2.093.857
Singapore,SGP,1960,CO2 emissions (kt),EN.ATM.CO2E.KT,1393.46
Singapore,SGP,2016,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,15.852.441
Singapore,SGP,2015,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,38.287.147
Singapore,SGP,2014,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33.905.082
Singapore,SGP,2013,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34.623.814
Singapore,SGP,2012,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31792.89
Singapore,SGP,2011,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30.047.398
Singapore,SGP,2010,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,41.770.797
Singapore,SGP,2009,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,43380.61
Singapore,SGP,2008,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21.033.912
Singapore,SGP,2007,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5.163.136
Singapore,SGP,2006,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17.025.881
Singapore,SGP,2005,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17.590.599
Singapore,SGP,2004,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16.325.484
Singapore,SGP,2003,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20755.22
Singapore,SGP,2002,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,40.491.014
Singapore,SGP,2001,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45.151.771
Singapore,SGP,2000,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45.723.823
Singapore,SGP,1999,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46.585.568
Singapore,SGP,1998,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,44.191.017
Singapore,SGP,1997,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,53.805.891
Singapore,SGP,1996,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,45030.76
Singapore,SGP,1995,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,37.154.044
Singapore,SGP,1994,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,56.794.496
Singapore,SGP,1993,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46900.93
Singapore,SGP,1992,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46497.56
Singapore,SGP,1991,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,44.227.687
Singapore,SGP,1990,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,43490.62
Singapore,SGP,1989,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,40.993.393
Singapore,SGP,1988,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35.261.872
Singapore,SGP,1987,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31.796.557
Singapore,SGP,1986,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34103.1
Singapore,SGP,1985,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32379.61
Singapore,SGP,1984,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31976.24
Singapore,SGP,1983,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33.413.704
Singapore,SGP,1982,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,28.400.915
Singapore,SGP,1981,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25.709.337
Singapore,SGP,1980,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,30.447.101
Singapore,SGP,1979,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35.441.555
Singapore,SGP,1978,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,32.474.952
Singapore,SGP,1977,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27.619.844
Singapore,SGP,1976,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29.350.668
Singapore,SGP,1975,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,23.879.504
Singapore,SGP,1974,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21.426.281
Singapore,SGP,1973,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20.692.881
Singapore,SGP,1972,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21.726.975
Singapore,SGP,1971,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16.270.479
Singapore,SGP,1970,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,17.836.288
Singapore,SGP,1969,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6.886.626
Singapore,SGP,1968,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5.119.132
Singapore,SGP,1967,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2.816.256
Singapore,SGP,1966,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,462.042
Singapore,SGP,1965,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2.416.553
Singapore,SGP,1964,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3.582.659
Singapore,SGP,1963,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3.285.632
Singapore,SGP,1962,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2.482.559
Singapore,SGP,1961,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2.086.523
Singapore,SGP,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1.386.126
Singapore,SGP,2016,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,422.332.942.555.686
Singapore,SGP,2015,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,623.045.709.511.875
Singapore,SGP,2014,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,598.562.827.733.541
Singapore,SGP,2013,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,617.043.523.722.389
Singapore,SGP,2012,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,635.956.869.361.109
Singapore,SGP,2011,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,642.565.872.020.075
Singapore,SGP,2010,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,71.623.490.945.674
Singapore,SGP,2009,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,739.744.872.436.218
Singapore,SGP,2008,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,582.098.640.146.134
Singapore,SGP,2007,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,259.109.311.740.891
Singapore,SGP,2006,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,552.803.905.226.813
Singapore,SGP,2005,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,579.417.804.082.619
Singapore,SGP,2004,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,57.334.191.886.671
Singapore,SGP,2003,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,666.666.666.666.667
Singapore,SGP,2002,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,857.298.136.645.963
Singapore,SGP,2001,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,91.139.896.373.057
Singapore,SGP,2000,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,933.029.033.223.586
Singapore,SGP,1999,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,930.423.319.173.868
Singapore,SGP,1998,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,908.960.627.545.633
Singapore,SGP,1997,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,920.861.051.838.835
Singapore,SGP,1996,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,906.072.456.282.742
Singapore,SGP,1995,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,880.966.872.445.874
Singapore,SGP,1994,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,920.753.819.630.224
Singapore,SGP,1993,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,91.625.474.604.198
Singapore,SGP,1992,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,960.169.619.869.756
Singapore,SGP,1991,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,976.994.734.710.409
Singapore,SGP,1990,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,977.418.823.141.586
Singapore,SGP,1989,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,978.639.586.798.564
Singapore,SGP,1988,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,976.640.260.004.063
Singapore,SGP,1987,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,975.365.579.302.587
Singapore,SGP,1986,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,973.618.090.452.261
Singapore,SGP,1985,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,968.945.462.526.062
Singapore,SGP,1984,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,957.294.982.983.862
Singapore,SGP,1983,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,954.735.959.765.298
Singapore,SGP,1982,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,954.640.700.110.933
Singapore,SGP,1981,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,957.525.266.320.677
Singapore,SGP,1980,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,968.618.758.749.417
Singapore,SGP,1979,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,981.118.668.155.517
Singapore,SGP,1978,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,97.921.273.772.667
Singapore,SGP,1977,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,975.647.668.393.782
Singapore,SGP,1976,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,977.170.064.705.164
Singapore,SGP,1975,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,972.956.820.558.793
Singapore,SGP,1974,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,975.296.277.749.958
Singapore,SGP,1973,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,975.116.640.746.501
Singapore,SGP,1972,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,976.916.735.366.859
Singapore,SGP,1971,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,980.552.486.187.845
Singapore,SGP,1970,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,979.460.330.245.671
Singapore,SGP,1969,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,955.725.190.839.695
Singapore,SGP,1968,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,944.519.621.109.608
Singapore,SGP,1967,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,920.863.309.352.518
Singapore,SGP,1966,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,684.782.608.695.652
Singapore,SGP,1965,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,955.072.463.768.116
Singapore,SGP,1964,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,967.326.732.673.267
Singapore,SGP,1963,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,96.655.879.180.151
Singapore,SGP,1962,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,963.015.647.226.174
Singapore,SGP,1961,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,996.497.373.029.772
Singapore,SGP,1960,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,994.736.842.105.263
Singapore,SGP,2016,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,669.404.629.657.536
Singapore,SGP,2015,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,111.023.602.159.493
Singapore,SGP,2014,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,103.559.428.227.092
Singapore,SGP,2013,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,103.928.042.907.399
Singapore,SGP,2012,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,941.041.013.756.963
Singapore,SGP,2011,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,902.091.020.910.209
Singapore,SGP,2010,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.487.698.779.451
Singapore,SGP,2009,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,117.577.555.255.833
Singapore,SGP,2008,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,746.676.196.781.582
Singapore,SGP,2007,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,434.260.609.828.839
Singapore,SGP,2006,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,699.763.209.822.407
Singapore,SGP,2005,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,71.169.214.316.223
Singapore,SGP,2004,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,683.382.557.364.837
Singapore,SGP,2003,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,756.601.372.694.738
Singapore,SGP,2002,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,113.102.312.048.755
Singapore,SGP,2001,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,119.722.151.603.234
Singapore,SGP,2000,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,121.666.243.367.801
Singapore,SGP,1999,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,126.478.205.219.208
Singapore,SGP,1998,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,123.795.388.740.056
Singapore,SGP,1997,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,153.923.585.591.082
Singapore,SGP,1996,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,135.393.240.642.667
Singapore,SGP,1995,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,119.659.796.294.857
Singapore,SGP,1994,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,18.040.871.903.524
Singapore,SGP,1993,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,154.483.479.710.551
Singapore,SGP,1992,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.989.454.910.363
Singapore,SGP,1991,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,144.395.268.004.069
Singapore,SGP,1990,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,146.023.795.490.317
Singapore,SGP,1989,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,142.918.989.757.757
Singapore,SGP,1988,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,126.858.439.665.677
Singapore,SGP,1987,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,117.485.077.243.711
Singapore,SGP,1986,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,128.146.374.461.151
Singapore,SGP,1985,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,122.141.433.509.372
Singapore,SGP,1984,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,122.254.762.700.382
Singapore,SGP,1983,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,130.537.305.939.701
Singapore,SGP,1982,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.124.154.665.127
Singapore,SGP,1981,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,106.006.802.653.943
Singapore,SGP,1980,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,130.216.405.096.222
Singapore,SGP,1979,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.155.702.538.284
Singapore,SGP,1978,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,140.909.024.473.148
Singapore,SGP,1977,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,121.744.463.080.033
Singapore,SGP,1976,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,130.974.565.037.283
Singapore,SGP,1975,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,108.473.574.648.634
Singapore,SGP,1974,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,985.245.178.939.815
Singapore,SGP,1973,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,967.666.621.067.032
Singapore,SGP,1972,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.332.816.855.603
Singapore,SGP,1971,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,785.327.038.667.235
Singapore,SGP,1970,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,877.814.439.768.099
Singapore,SGP,1969,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,352.786.046.511.628
Singapore,SGP,1968,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,269.375.049.701.789
Singapore,SGP,1967,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,154.645.934.466.019
Singapore,SGP,1966,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.348804797353184
Singapore,SGP,1965,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,134.094.546.610.843
Singapore,SGP,1964,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,201.111.533.449.175
Singapore,SGP,1963,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,189.376.545.961.003
Singapore,SGP,1962,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,147.291.795.223.403
Singapore,SGP,1961,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,122.994.419.642.857
Singapore,SGP,1960,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.846367832847425
Singapore,SGP,2016,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0748891364462335
Singapore,SGP,2015,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.127650387260283
Singapore,SGP,2014,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.122667038025151
Singapore,SGP,2013,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.12521181249265
Singapore,SGP,2012,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.114670256355304
Singapore,SGP,2011,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.112687579224883
Singapore,SGP,2010,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.152570515309864
Singapore,SGP,2009,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.17774652224435
Singapore,SGP,2008,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.110492876629917
Singapore,SGP,2007,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0632771156246388
Singapore,SGP,2006,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.10949182951383
Singapore,SGP,2005,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.121206722280272
Singapore,SGP,2004,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.125849206499847
Singapore,SGP,2003,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.155179391881415
Singapore,SGP,2002,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.25066775283162
Singapore,SGP,2001,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.277543020643995
Singapore,SGP,2000,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.277566285782948
Singapore,SGP,1999,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.316136183880544
Singapore,SGP,1998,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.329223984800467
Singapore,SGP,1997,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.391343761189477
Singapore,SGP,1996,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.36677730547311
Singapore,SGP,1995,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.340624266838736
Singapore,SGP,1994,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.545258591443236
Singapore,SGP,1993,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.513435722960984
Singapore,SGP,1992,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.554246000284846
Singapore,SGP,1991,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.565102626017484
Singapore,SGP,1990,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.612634915241817
Singapore,SGP,2016,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0734999390745856
Singapore,SGP,2015,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.124234294536636
Singapore,SGP,2014,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.117937598072009
Singapore,SGP,2013,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.121431314667669
Singapore,SGP,2012,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.113420029495089
Singapore,SGP,2011,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.110823876163518
Singapore,SGP,2010,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.146976993430437
Singapore,SGP,2009,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.169257724074467
Singapore,SGP,2008,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.104419925123613
Singapore,SGP,2007,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.0586582740203309
Singapore,SGP,2006,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.098844361854683
Singapore,SGP,2005,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.106206034893158
Singapore,SGP,2004,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.106942754625469
Singapore,SGP,2003,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.128409578741454
Singapore,SGP,2002,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.203643501911019
Singapore,SGP,2001,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.221966101111775
Singapore,SGP,2000,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.217220145770863
Singapore,SGP,1999,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.241994768147994
Singapore,SGP,1998,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.24842638147164
Singapore,SGP,1997,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.29201414666789
